Factor,Año,Codigo Municipio,Municipio,Tipo de Información,Nivel Académico,Valor
Deserción,2018,25214,Cota,No Oficial,Primaria, 0.009681 
Deserción,2018,25214,Cota,No Oficial,Secundaria, 0.013740 
Deserción,2018,25214,Cota,No Oficial,Media, 0.006584 
Deserción,2018,25214,Cota,No Oficial,Total, 0.010853 
Deserción,2018,25295,Gachancipá,Oficial,Transición, 0.045977 
Deserción,2018,25295,Gachancipá,Oficial,Primaria, 0.021198 
Deserción,2018,25295,Gachancipá,Oficial,Secundaria, 0.072271 
Deserción,2018,25295,Gachancipá,Oficial,Media, 0.017964 
Deserción,2018,25295,Gachancipá,Oficial,Total, 0.039449 
Deserción,2018,25295,Gachancipá,No Oficial,Transición, 0.008696 
Deserción,2018,25295,Gachancipá,No Oficial,Primaria, 0.004914 
Deserción,2018,25295,Gachancipá,No Oficial,Secundaria, -   
Deserción,2018,25295,Gachancipá,No Oficial,Media, -   
Deserción,2018,25295,Gachancipá,No Oficial,Total, 0.004444 
Deserción,2018,25486,Nemocón,Oficial,Transición, 0.033333 
Deserción,2018,25486,Nemocón,Oficial,Primaria, 0.026064 
Deserción,2018,25486,Nemocón,Oficial,Secundaria, 0.043750 
Deserción,2018,25486,Nemocón,Oficial,Media, 0.024823 
Deserción,2018,25486,Nemocón,Oficial,Total, 0.032337 
Deserción,2018,25486,Nemocón,No Oficial,Transición, -   
Deserción,2018,25486,Nemocón,No Oficial,Primaria, 0.003846 
Deserción,2018,25486,Nemocón,No Oficial,Secundaria, 0.003817 
Deserción,2018,25486,Nemocón,No Oficial,Media, 0.013889 
Deserción,2018,25486,Nemocón,No Oficial,Total, 0.004566 
Deserción,2018,25758,Sopó,Oficial,Transición, 0.009217 
Deserción,2018,25758,Sopó,Oficial,Primaria, 0.011772 
Deserción,2018,25758,Sopó,Oficial,Secundaria, 0.020378 
Deserción,2018,25758,Sopó,Oficial,Media, 0.014134 
Deserción,2018,25758,Sopó,Oficial,Total, 0.015193 
Deserción,2018,25758,Sopó,No Oficial,Transición, -   
Deserción,2018,25758,Sopó,No Oficial,Primaria, 0.005658 
Deserción,2018,25758,Sopó,No Oficial,Secundaria, 0.004464 
Deserción,2018,25758,Sopó,No Oficial,Media, -   
Deserción,2018,25758,Sopó,No Oficial,Total, 0.004000 
Deserción,2018,25785,Tabio,Oficial,Transición, 0.016575 
Deserción,2018,25785,Tabio,Oficial,Primaria, 0.010499 
Deserción,2018,25785,Tabio,Oficial,Secundaria, 0.014519 
Deserción,2018,25785,Tabio,Oficial,Media, 0.007673 
Deserción,2018,25785,Tabio,Oficial,Total, 0.012070 
Deserción,2018,25785,Tabio,No Oficial,Transición, 0.006993 
Deserción,2018,25785,Tabio,No Oficial,Primaria, 0.012841 
Deserción,2018,25785,Tabio,No Oficial,Secundaria, 0.002933 
Deserción,2018,25785,Tabio,No Oficial,Media, -   
Deserción,2018,25785,Tabio,No Oficial,Total, 0.008065 
Deserción,2018,25799,Tenjo,Oficial,Transición, 0.019231 
Deserción,2018,25799,Tenjo,Oficial,Primaria, 0.027129 
Deserción,2018,25799,Tenjo,Oficial,Secundaria, 0.069164 
Deserción,2018,25799,Tenjo,Oficial,Media, 0.044944 
Deserción,2018,25799,Tenjo,Oficial,Total, 0.043656 
Deserción,2018,25799,Tenjo,No Oficial,Transición, 0.020725 
Deserción,2018,25799,Tenjo,No Oficial,Primaria, 0.006329 
Deserción,2018,25799,Tenjo,No Oficial,Secundaria, 0.007358 
Deserción,2018,25799,Tenjo,No Oficial,Media, 0.006849 
Deserción,2018,25799,Tenjo,No Oficial,Total, 0.007438 
Deserción,2018,25817,Tocancipá,Oficial,Transición, 0.033827 
Deserción,2018,25817,Tocancipá,Oficial,Primaria, 0.012867 
Deserción,2018,25817,Tocancipá,Oficial,Secundaria, 0.020833 
Deserción,2018,25817,Tocancipá,Oficial,Media, 0.017381 
Deserción,2018,25817,Tocancipá,Oficial,Total, 0.017776 
Deserción,2018,25817,Tocancipá,No Oficial,Transición, 0.023438 
Deserción,2018,25817,Tocancipá,No Oficial,Primaria, 0.004225 
Deserción,2018,25817,Tocancipá,No Oficial,Secundaria, 0.004073 
Deserción,2018,25817,Tocancipá,No Oficial,Media, 0.006289 
Deserción,2018,25817,Tocancipá,No Oficial,Total, 0.006048 
Deserción,2018,25899,Zipaquirá,Oficial,Transición, 0.039404 
Deserción,2018,25899,Zipaquirá,Oficial,Primaria, 0.020372 
Deserción,2018,25899,Zipaquirá,Oficial,Secundaria, 0.064131 
Deserción,2018,25899,Zipaquirá,Oficial,Media, 0.032881 
Deserción,2018,25899,Zipaquirá,Oficial,Total, 0.040395 
Deserción,2018,25899,Zipaquirá,No Oficial,Transición, 0.020293 
Deserción,2018,25899,Zipaquirá,No Oficial,Primaria, 0.009515 
Deserción,2018,25899,Zipaquirá,No Oficial,Secundaria, 0.010031 
Deserción,2018,25899,Zipaquirá,No Oficial,Media, 0.003102 
Deserción,2018,25899,Zipaquirá,No Oficial,Total, 0.010039 
Deserción,2019,25126,Cajicá,Oficial,Transición, 0.043771 
Deserción,2019,25126,Cajicá,Oficial,Primaria, 0.014484 
Deserción,2019,25126,Cajicá,Oficial,Secundaria, 0.031741 
Deserción,2019,25126,Cajicá,Oficial,Media, 0.022663 
Deserción,2019,25126,Cajicá,Oficial,Total, 0.024102 
Deserción,2019,25126,Cajicá,No Oficial,Transición, 0.019724 
Deserción,2019,25126,Cajicá,No Oficial,Primaria, 0.025587 
Deserción,2019,25126,Cajicá,No Oficial,Secundaria, 0.016558 
Deserción,2019,25126,Cajicá,No Oficial,Media, 0.007924 
Deserción,2019,25126,Cajicá,No Oficial,Total, 0.020221 
Deserción,2019,25175,Chía,Oficial,Transición, 0.032598 
Deserción,2019,25175,Chía,Oficial,Primaria, 0.026734 
Deserción,2019,25175,Chía,Oficial,Secundaria, 0.034224 
Deserción,2019,25175,Chía,Oficial,Media, 0.013463 
Deserción,2019,25175,Chía,Oficial,Total, 0.028303 
Deserción,2019,25175,Chía,No Oficial,Transición, 0.114637 
Deserción,2019,25175,Chía,No Oficial,Primaria, 0.046945 
Deserción,2019,25175,Chía,No Oficial,Secundaria, 0.035600 
Deserción,2019,25175,Chía,No Oficial,Media, 0.011338 
Deserción,2019,25175,Chía,No Oficial,Total, 0.042145 
Deserción,2019,25200,Cogua,Oficial,Transición, 0.033333 
Deserción,2019,25200,Cogua,Oficial,Primaria, 0.014144 
Deserción,2019,25200,Cogua,Oficial,Secundaria, 0.022169 
Deserción,2019,25200,Cogua,Oficial,Media, 0.007109 
Deserción,2019,25200,Cogua,Oficial,Total, 0.017809 
Deserción,2019,25200,Cogua,No Oficial,Transición, 0.010417 
Deserción,2019,25200,Cogua,No Oficial,Primaria, 0.007653 
Deserción,2019,25200,Cogua,No Oficial,Secundaria, 0.007353 
Deserción,2019,25200,Cogua,No Oficial,Media, -   
Deserción,2019,25200,Cogua,No Oficial,Total, 0.006757 
Deserción,2019,25214,Cota,Oficial,Transición, 0.015789 
Deserción,2019,25214,Cota,Oficial,Primaria, 0.015949 
Deserción,2019,25214,Cota,Oficial,Secundaria, 0.038651 
Deserción,2019,25214,Cota,Oficial,Media, 0.014320 
Deserción,2019,25214,Cota,Oficial,Total, 0.024683 
Deserción,2019,25214,Cota,No Oficial,Transición, 0.019449 
Deserción,2019,25214,Cota,No Oficial,Primaria, 0.008633 
Deserción,2019,25214,Cota,No Oficial,Secundaria, 0.009915 
Deserción,2019,25214,Cota,No Oficial,Media, 0.004640 
Deserción,2019,25214,Cota,No Oficial,Total, 0.009212 
Deserción,2019,25295,Gachancipá,Oficial,Transición, 0.029762 
Deserción,2019,25295,Gachancipá,Oficial,Primaria, 0.022026 
Deserción,2019,25295,Gachancipá,Oficial,Secundaria, 0.035912 
Deserción,2019,25295,Gachancipá,Oficial,Media, 0.023810 
Deserción,2019,25295,Gachancipá,Oficial,Total, 0.027335 
Deserción,2019,25295,Gachancipá,No Oficial,Transición, -   
Deserción,2019,25295,Gachancipá,No Oficial,Primaria, -   
Deserción,2019,25295,Gachancipá,No Oficial,Secundaria, 0.018519 
Deserción,2019,25295,Gachancipá,No Oficial,Media, -   
Deserción,2019,25295,Gachancipá,No Oficial,Total, 0.004000 
Deserción,2019,25486,Nemocón,Oficial,Transición, 0.023392 
Deserción,2019,25486,Nemocón,Oficial,Primaria, 0.030095 
Deserción,2019,25486,Nemocón,Oficial,Secundaria, 0.041617 
Deserción,2019,25486,Nemocón,Oficial,Media, 0.010909 
Deserción,2019,25486,Nemocón,Oficial,Total, 0.031429 
Deserción,2019,25486,Nemocón,No Oficial,Transición, 0.031746 
Deserción,2019,25486,Nemocón,No Oficial,Primaria, 0.003937 
Deserción,2019,25486,Nemocón,No Oficial,Secundaria, 0.019608 
Deserción,2019,25486,Nemocón,No Oficial,Media, 0.038462 
Deserción,2019,25486,Nemocón,No Oficial,Total, 0.016923 
Deserción,2019,25758,Sopó,Oficial,Transición, 0.013636 
Deserción,2019,25758,Sopó,Oficial,Primaria, 0.010352 
Deserción,2019,25758,Sopó,Oficial,Secundaria, 0.024199 
Deserción,2019,25758,Sopó,Oficial,Media, 0.015355 
Deserción,2019,25758,Sopó,Oficial,Total, 0.016690 
Deserción,2019,25758,Sopó,No Oficial,Transición, 0.024590 
Deserción,2019,25758,Sopó,No Oficial,Primaria, 0.005698 
Deserción,2019,25758,Sopó,No Oficial,Secundaria, 0.019565 
Deserción,2019,25758,Sopó,No Oficial,Media, -   
Deserción,2019,25758,Sopó,No Oficial,Total, 0.011012 
Deserción,2019,25785,Tabio,Oficial,Transición, 0.005747 
Deserción,2019,25785,Tabio,Oficial,Primaria, 0.006843 
Deserción,2019,25785,Tabio,Oficial,Secundaria, 0.018762 
Deserción,2019,25785,Tabio,Oficial,Media, 0.005076 
Deserción,2019,25785,Tabio,Oficial,Total, 0.011060 
Deserción,2019,25785,Tabio,No Oficial,Transición, 0.026490 
Deserción,2019,25785,Tabio,No Oficial,Primaria, 0.021667 
Deserción,2019,25785,Tabio,No Oficial,Secundaria, 0.008772 
Deserción,2019,25785,Tabio,No Oficial,Media, -   
Deserción,2019,25785,Tabio,No Oficial,Total, 0.016327 
Deserción,2019,25799,Tenjo,Oficial,Transición, 0.045455 
Deserción,2019,25799,Tenjo,Oficial,Primaria, 0.027149 
Deserción,2019,25799,Tenjo,Oficial,Secundaria, 0.042202 
Deserción,2019,25799,Tenjo,Oficial,Media, 0.024615 
Deserción,2019,25799,Tenjo,Oficial,Total, 0.033859 
Deserción,2019,25799,Tenjo,No Oficial,Transición, 0.009950 
Deserción,2019,25799,Tenjo,No Oficial,Primaria, 0.010482 
Deserción,2019,25799,Tenjo,No Oficial,Secundaria, 0.010638 
Deserción,2019,25799,Tenjo,No Oficial,Media, 0.007207 
Deserción,2019,25799,Tenjo,No Oficial,Total, 0.010089 
Deserción,2019,25817,Tocancipá,Oficial,Transición, 0.023810 
Deserción,2019,25817,Tocancipá,Oficial,Primaria, 0.012125 
Deserción,2019,25817,Tocancipá,Oficial,Secundaria, 0.024923 
Deserción,2019,25817,Tocancipá,Oficial,Media, 0.033643 
Deserción,2019,25817,Tocancipá,Oficial,Total, 0.020238 
Deserción,2019,25817,Tocancipá,No Oficial,Transición, -   
Deserción,2019,25817,Tocancipá,No Oficial,Primaria, 0.004178 
Deserción,2019,25817,Tocancipá,No Oficial,Secundaria, 0.002004 
Deserción,2019,25817,Tocancipá,No Oficial,Media, 0.004878 
Deserción,2019,25817,Tocancipá,No Oficial,Total, 0.003230 
Deserción,2019,25899,Zipaquirá,Oficial,Transición, 0.041667 
Deserción,2019,25899,Zipaquirá,Oficial,Primaria, 0.025482 
Deserción,2019,25899,Zipaquirá,Oficial,Secundaria, 0.043241 
Deserción,2019,25899,Zipaquirá,Oficial,Media, 0.036660 
Deserción,2019,25899,Zipaquirá,Oficial,Total, 0.035008 
Deserción,2019,25899,Zipaquirá,No Oficial,Transición, 0.062845 
Deserción,2019,25899,Zipaquirá,No Oficial,Primaria, 0.006028 
Deserción,2019,25899,Zipaquirá,No Oficial,Secundaria, 0.006990 
Deserción,2019,25899,Zipaquirá,No Oficial,Media, 0.011677 
Deserción,2019,25899,Zipaquirá,No Oficial,Total, 0.012785 
Deserción,2020,25126,Cajicá,Oficial,Transición, 0.015306 
Deserción,2020,25126,Cajicá,Oficial,Primaria, 0.013803 
Deserción,2020,25126,Cajicá,Oficial,Secundaria, 0.022735 
Deserción,2020,25126,Cajicá,Oficial,Media, 0.014822 
Deserción,2020,25126,Cajicá,Oficial,Total, 0.017354 
Deserción,2020,25126,Cajicá,No Oficial,Transición, 0.116393 
Deserción,2020,25126,Cajicá,No Oficial,Primaria, 0.054849 
Deserción,2020,25126,Cajicá,No Oficial,Secundaria, 0.037267 
Deserción,2020,25126,Cajicá,No Oficial,Media, 0.028221 
Deserción,2020,25126,Cajicá,No Oficial,Total, 0.051629 
Deserción,2020,25175,Chía,Oficial,Transición, 0.017415 
Deserción,2020,25175,Chía,Oficial,Primaria, 0.014458 
Deserción,2020,25175,Chía,Oficial,Secundaria, 0.010140 
Deserción,2020,25175,Chía,Oficial,Media, 0.029212 
Deserción,2020,25175,Chía,Oficial,Total, 0.014913 
Deserción,2020,25175,Chía,No Oficial,Transición, 0.086066 
Deserción,2020,25175,Chía,No Oficial,Primaria, 0.033017 
Deserción,2020,25175,Chía,No Oficial,Secundaria, 0.020417 
Deserción,2020,25175,Chía,No Oficial,Media, 0.005672 
Deserción,2020,25175,Chía,No Oficial,Total, 0.027912 
Deserción,2020,25200,Cogua,Oficial,Transición, 0.026820 
Deserción,2020,25200,Cogua,Oficial,Primaria, 0.005413 
Deserción,2020,25200,Cogua,Oficial,Secundaria, 0.000742 
Deserción,2020,25200,Cogua,Oficial,Media, 0.015766 
Deserción,2020,25200,Cogua,Oficial,Total, 0.006514 
Deserción,2020,25200,Cogua,No Oficial,Transición, 0.063636 
Deserción,2020,25200,Cogua,No Oficial,Primaria, 0.007463 
Deserción,2020,25200,Cogua,No Oficial,Secundaria, 0.003472 
Deserción,2020,25200,Cogua,No Oficial,Media, -   
Deserción,2020,25200,Cogua,No Oficial,Total, 0.011957 
Deserción,2020,25214,Cota,Oficial,Transición, 0.009434 
Deserción,2020,25214,Cota,Oficial,Primaria, 0.014354 
Deserción,2020,25214,Cota,Oficial,Secundaria, 0.020921 
Deserción,2020,25214,Cota,Oficial,Media, 0.034858 
Deserción,2020,25214,Cota,Oficial,Total, 0.019551 
Deserción,2020,25214,Cota,No Oficial,Transición, 0.048093 
Deserción,2020,25214,Cota,No Oficial,Primaria, 0.012732 
Deserción,2020,25214,Cota,No Oficial,Secundaria, 0.010436 
Deserción,2020,25214,Cota,No Oficial,Media, 0.023876 
Deserción,2020,25214,Cota,No Oficial,Total, 0.015437 
Deserción,2020,25295,Gachancipá,Oficial,Transición, 0.010638 
Deserción,2020,25295,Gachancipá,Oficial,Primaria, 0.009136 
Deserción,2020,25295,Gachancipá,Oficial,Secundaria, 0.010050 
Deserción,2020,25295,Gachancipá,Oficial,Media, 0.004630 
Deserción,2020,25295,Gachancipá,Oficial,Total, 0.009151 
Deserción,2020,25295,Gachancipá,No Oficial,Transición, 0.065217 
Deserción,2020,25295,Gachancipá,No Oficial,Primaria, 0.008734 
Deserción,2020,25295,Gachancipá,No Oficial,Secundaria, 0.039106 
Deserción,2020,25295,Gachancipá,No Oficial,Media, -   
Deserción,2020,25295,Gachancipá,No Oficial,Total, 0.021739 
Deserción,2020,25486,Nemocón,Oficial,Transición, 0.028902 
Deserción,2020,25486,Nemocón,Oficial,Primaria, 0.016594 
Deserción,2020,25486,Nemocón,Oficial,Secundaria, 0.037199 
Deserción,2020,25486,Nemocón,Oficial,Media, 0.028777 
Deserción,2020,25486,Nemocón,Oficial,Total, 0.026295 
Deserción,2020,25486,Nemocón,No Oficial,Transición, 0.173077 
Deserción,2020,25486,Nemocón,No Oficial,Primaria, 0.077519 
Deserción,2020,25486,Nemocón,No Oficial,Secundaria, 0.038043 
Deserción,2020,25486,Nemocón,No Oficial,Media, 0.043478 
Deserción,2020,25486,Nemocón,No Oficial,Total, 0.069272 
Deserción,2020,25758,Sopó,Oficial,Transición, 0.008097 
Deserción,2020,25758,Sopó,Oficial,Primaria, 0.012108 
Deserción,2020,25758,Sopó,Oficial,Secundaria, 0.017881 
Deserción,2020,25758,Sopó,Oficial,Media, 0.026423 
Deserción,2020,25758,Sopó,Oficial,Total, 0.016151 
Deserción,2020,25758,Sopó,No Oficial,Transición, 0.075342 
Deserción,2020,25758,Sopó,No Oficial,Primaria, 0.026912 
Deserción,2020,25758,Sopó,No Oficial,Secundaria, 0.014894 
Deserción,2020,25758,Sopó,No Oficial,Media, 0.017857 
Deserción,2020,25758,Sopó,No Oficial,Total, 0.026846 
Deserción,2020,25785,Tabio,Oficial,Transición, 0.025773 
Deserción,2020,25785,Tabio,Oficial,Primaria, 0.005863 
Deserción,2020,25785,Tabio,Oficial,Secundaria, 0.010348 
Deserción,2020,25785,Tabio,Oficial,Media, 0.015424 
Deserción,2020,25785,Tabio,Oficial,Total, 0.010211 
Deserción,2020,25785,Tabio,No Oficial,Transición, 0.177305 
Deserción,2020,25785,Tabio,No Oficial,Primaria, 0.075253 
Deserción,2020,25785,Tabio,No Oficial,Secundaria, 0.023196 
Deserción,2020,25785,Tabio,No Oficial,Media, -   
Deserción,2020,25785,Tabio,No Oficial,Total, 0.062637 
Deserción,2020,25799,Tenjo,Oficial,Transición, 0.012876 
Deserción,2020,25799,Tenjo,Oficial,Primaria, 0.012918 
Deserción,2020,25799,Tenjo,Oficial,Secundaria, 0.006284 
Deserción,2020,25799,Tenjo,Oficial,Media, 0.043988 
Deserción,2020,25799,Tenjo,Oficial,Total, 0.013981 
Deserción,2020,25799,Tenjo,No Oficial,Transición, 0.126904 
Deserción,2020,25799,Tenjo,No Oficial,Primaria, 0.046856 
Deserción,2020,25799,Tenjo,No Oficial,Secundaria, 0.018310 
Deserción,2020,25799,Tenjo,No Oficial,Media, 0.006861 
Deserción,2020,25799,Tenjo,No Oficial,Total, 0.034483 
Deserción,2020,25817,Tocancipá,Oficial,Transición, 0.011976 
Deserción,2020,25817,Tocancipá,Oficial,Primaria, 0.006513 
Deserción,2020,25817,Tocancipá,Oficial,Secundaria, 0.007544 
Deserción,2020,25817,Tocancipá,Oficial,Media, 0.010256 
Deserción,2020,25817,Tocancipá,Oficial,Total, 0.007780 
Deserción,2020,25817,Tocancipá,No Oficial,Transición, 0.014706 
Deserción,2020,25817,Tocancipá,No Oficial,Primaria, 0.007013 
Deserción,2020,25817,Tocancipá,No Oficial,Secundaria, 0.003960 
Deserción,2020,25817,Tocancipá,No Oficial,Media, 0.004608 
Deserción,2020,25817,Tocancipá,No Oficial,Total, 0.006365 
Deserción,2020,25899,Zipaquirá,Oficial,Transición, 0.040594 
Deserción,2020,25899,Zipaquirá,Oficial,Primaria, 0.056257 
Deserción,2020,25899,Zipaquirá,Oficial,Secundaria, 0.081046 
Deserción,2020,25899,Zipaquirá,Oficial,Media, 0.057673 
Deserción,2020,25899,Zipaquirá,Oficial,Total, 0.065258 
Deserción,2020,25899,Zipaquirá,No Oficial,Transición, 0.059448 
Deserción,2020,25899,Zipaquirá,No Oficial,Primaria, 0.020287 
Deserción,2020,25899,Zipaquirá,No Oficial,Secundaria, 0.010919 
Deserción,2020,25899,Zipaquirá,No Oficial,Media, 0.007431 
Deserción,2020,25899,Zipaquirá,No Oficial,Total, 0.020276 
Deserción,2021,25126,Cajicá,Oficial,Transición, 0.044828 
Deserción,2021,25126,Cajicá,Oficial,Primaria, 0.035704 
Deserción,2021,25126,Cajicá,Oficial,Secundaria, 0.040667 
Deserción,2021,25126,Cajicá,Oficial,Media, 0.029136 
Deserción,2021,25126,Cajicá,Oficial,Total, 0.037459 
Deserción,2021,25126,Cajicá,No Oficial,Transición, 0.086047 
Deserción,2021,25126,Cajicá,No Oficial,Primaria, 0.080484 
Deserción,2021,25126,Cajicá,No Oficial,Secundaria, 0.040706 
Deserción,2021,25126,Cajicá,No Oficial,Media, 0.013374 
Deserción,2021,25126,Cajicá,No Oficial,Total, 0.057314 
Deserción,2021,25175,Chía,Oficial,Transición, 0.049672 
Deserción,2021,25175,Chía,Oficial,Primaria, 0.023978 
Deserción,2021,25175,Chía,Oficial,Secundaria, 0.032409 
Deserción,2021,25175,Chía,Oficial,Media, 0.023869 
Deserción,2021,25175,Chía,Oficial,Total, 0.029013 
Deserción,2021,25175,Chía,No Oficial,Transición, 0.122751 
Deserción,2021,25175,Chía,No Oficial,Primaria, 0.053650 
Deserción,2021,25175,Chía,No Oficial,Secundaria, 0.046865 
Deserción,2021,25175,Chía,No Oficial,Media, 0.021496 
Deserción,2021,25175,Chía,No Oficial,Total, 0.050784 
Deserción,2021,25200,Cogua,Oficial,Transición, 0.098540 
Deserción,2021,25200,Cogua,Oficial,Primaria, 0.048518 
Deserción,2021,25200,Cogua,Oficial,Secundaria, 0.045993 
Deserción,2021,25200,Cogua,Oficial,Media, 0.025287 
Deserción,2021,25200,Cogua,Oficial,Total, 0.048512 
Deserción,2021,25200,Cogua,No Oficial,Transición, 0.009804 
Deserción,2021,25200,Cogua,No Oficial,Primaria, 0.052356 
Deserción,2021,25200,Cogua,No Oficial,Secundaria, 0.034483 
Deserción,2021,25200,Cogua,No Oficial,Media, 0.018018 
Deserción,2021,25200,Cogua,No Oficial,Total, 0.037199 
Deserción,2021,25214,Cota,Oficial,Transición, 0.044715 
Deserción,2021,25214,Cota,Oficial,Primaria, 0.038551 
Deserción,2021,25214,Cota,Oficial,Secundaria, 0.053712 
Deserción,2021,25214,Cota,Oficial,Media, 0.059961 
Deserción,2021,25214,Cota,Oficial,Total, 0.048106 
Deserción,2021,25214,Cota,No Oficial,Transición, 0.063158 
Deserción,2021,25214,Cota,No Oficial,Primaria, 0.018675 
Deserción,2021,25214,Cota,No Oficial,Secundaria, 0.017677 
Deserción,2021,25214,Cota,No Oficial,Media, 0.005202 
Deserción,2021,25214,Cota,No Oficial,Total, 0.018739 
Deserción,2021,25295,Gachancipá,Oficial,Transición, 0.105023 
Deserción,2021,25295,Gachancipá,Oficial,Primaria, 0.087764 
Deserción,2021,25295,Gachancipá,Oficial,Secundaria, 0.130966 
Deserción,2021,25295,Gachancipá,Oficial,Media, 0.117647 
Deserción,2021,25295,Gachancipá,Oficial,Total, 0.107214 
Deserción,2021,25295,Gachancipá,No Oficial,Transición, 0.089109 
Deserción,2021,25295,Gachancipá,No Oficial,Primaria, 0.067265 
Deserción,2021,25295,Gachancipá,No Oficial,Secundaria, 0.048673 
Deserción,2021,25295,Gachancipá,No Oficial,Media, -   
Deserción,2021,25295,Gachancipá,No Oficial,Total, 0.061425 
Deserción,2021,25486,Nemocón,Oficial,Transición, 0.020408 
Deserción,2021,25486,Nemocón,Oficial,Primaria, 0.023470 
Deserción,2021,25486,Nemocón,Oficial,Secundaria, 0.043571 
Deserción,2021,25486,Nemocón,Oficial,Media, 0.059441 
Deserción,2021,25486,Nemocón,Oficial,Total, 0.034404 
Deserción,2021,25486,Nemocón,No Oficial,Transición, 0.052632 
Deserción,2021,25486,Nemocón,No Oficial,Primaria, 0.159204 
Deserción,2021,25486,Nemocón,No Oficial,Secundaria, 0.017964 
Deserción,2021,25486,Nemocón,No Oficial,Media, 0.026316 
Deserción,2021,25486,Nemocón,No Oficial,Total, 0.080913 
Deserción,2021,25758,Sopó,Oficial,Transición, 0.032787 
Deserción,2021,25758,Sopó,Oficial,Primaria, 0.046377 
Deserción,2021,25758,Sopó,Oficial,Secundaria, 0.036941 
Deserción,2021,25758,Sopó,Oficial,Media, 0.057569 
Deserción,2021,25758,Sopó,Oficial,Total, 0.042904 
Deserción,2021,25758,Sopó,No Oficial,Transición, 0.224638 
Deserción,2021,25758,Sopó,No Oficial,Primaria, 0.047904 
Deserción,2021,25758,Sopó,No Oficial,Secundaria, 0.024341 
Deserción,2021,25758,Sopó,No Oficial,Media, 0.005747 
Deserción,2021,25758,Sopó,No Oficial,Total, 0.051595 
Deserción,2021,25785,Tabio,Oficial,Transición, 0.058824 
Deserción,2021,25785,Tabio,Oficial,Primaria, 0.044591 
Deserción,2021,25785,Tabio,Oficial,Secundaria, 0.050398 
Deserción,2021,25785,Tabio,Oficial,Media, 0.047739 
Deserción,2021,25785,Tabio,Oficial,Total, 0.048234 
Deserción,2021,25785,Tabio,No Oficial,Transición, 0.052632 
Deserción,2021,25785,Tabio,No Oficial,Primaria, 0.089506 
Deserción,2021,25785,Tabio,No Oficial,Secundaria, 0.036232 
Deserción,2021,25785,Tabio,No Oficial,Media, 0.020408 
Deserción,2021,25785,Tabio,No Oficial,Total, 0.061848 
Deserción,2021,25799,Tenjo,Oficial,Transición, 0.039130 
Deserción,2021,25799,Tenjo,Oficial,Primaria, 0.041854 
Deserción,2021,25799,Tenjo,Oficial,Secundaria, 0.052018 
Deserción,2021,25799,Tenjo,Oficial,Media, 0.025559 
Deserción,2021,25799,Tenjo,Oficial,Total, 0.043725 
Deserción,2021,25799,Tenjo,No Oficial,Transición, 0.073171 
Deserción,2021,25799,Tenjo,No Oficial,Primaria, 0.063830 
Deserción,2021,25799,Tenjo,No Oficial,Secundaria, 0.056228 
Deserción,2021,25799,Tenjo,No Oficial,Media, 0.012500 
Deserción,2021,25799,Tenjo,No Oficial,Total, 0.052660 
Deserción,2021,25817,Tocancipá,Oficial,Transición, 0.023941 
Deserción,2021,25817,Tocancipá,Oficial,Primaria, 0.017640 
Deserción,2021,25817,Tocancipá,Oficial,Secundaria, 0.027037 
Deserción,2021,25817,Tocancipá,Oficial,Media, 0.017562 
Deserción,2021,25817,Tocancipá,Oficial,Total, 0.021640 
Deserción,2021,25817,Tocancipá,No Oficial,Transición, 0.037037 
Deserción,2021,25817,Tocancipá,No Oficial,Primaria, 0.026144 
Deserción,2021,25817,Tocancipá,No Oficial,Secundaria, 0.022449 
Deserción,2021,25817,Tocancipá,No Oficial,Media, 0.013761 
Deserción,2021,25817,Tocancipá,No Oficial,Total, 0.023555 
Deserción,2021,25899,Zipaquirá,Oficial,Transición, 0.071303 
Deserción,2021,25899,Zipaquirá,Oficial,Primaria, 0.069977 
Deserción,2021,25899,Zipaquirá,Oficial,Secundaria, 0.085399 
Deserción,2021,25899,Zipaquirá,Oficial,Media, 0.052768 
Deserción,2021,25899,Zipaquirá,Oficial,Total, 0.074053 
Deserción,2021,25899,Zipaquirá,No Oficial,Transición, 0.119382 
Deserción,2021,25899,Zipaquirá,No Oficial,Primaria, 0.044912 
Deserción,2021,25899,Zipaquirá,No Oficial,Secundaria, 0.023721 
Deserción,2021,25899,Zipaquirá,No Oficial,Media, 0.010010 
Deserción,2021,25899,Zipaquirá,No Oficial,Total, 0.040240 
Deserción,2022,25126,Cajicá,Oficial,Transición, 0.038000 
Deserción,2022,25126,Cajicá,Oficial,Primaria, 0.028000 
Deserción,2022,25126,Cajicá,Oficial,Secundaria, 0.037000 
Deserción,2022,25126,Cajicá,Oficial,Media, 0.034000 
Deserción,2022,25126,Cajicá,Oficial,Total, 0.033000 
Deserción,2022,25126,Cajicá,No Oficial,Transición, 0.039000 
Deserción,2022,25126,Cajicá,No Oficial,Primaria, 0.053000 
Deserción,2022,25126,Cajicá,No Oficial,Secundaria, 0.050000 
Deserción,2022,25126,Cajicá,No Oficial,Media, 0.017000 
Deserción,2022,25126,Cajicá,No Oficial,Total, 0.045000 
Deserción,2022,25175,Chía,Oficial,Transición, 0.062000 
Deserción,2022,25175,Chía,Oficial,Primaria, 0.040000 
Deserción,2022,25175,Chía,Oficial,Secundaria, 0.041000 
Deserción,2022,25175,Chía,Oficial,Media, 0.027000 
